Position	Class	Dnase	H3k27ac	H3k27me3	H3k36me3	H3k4me1	H3k4me1_H3K4me3	H3k4me3	P300	TATA	LDTFs_SDTFs_CRFs	TFBS_conservation	All_TFBS_motifs	Conservation	CpGIsland	tss_Dist	GC
chr5_54033914_54034212	1	0	0	0	0	0	0	0	0	0	1	0	1	0.0036	0	219462	0.5436
chr5_54039991_54040439	1	0	0	0	0	0	0	0	0	0	1	977	1	0.35598	0	213235	0.4196
chr5_55289605_55289989	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.26406	0	631	0.3203
chr5_58232883_58233370	1	0	0	0	0	0	0	0	0	0	0	0	0	0.07357	0	62389	0.6303
chr5_64331292_64332267	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0628	0.87	14851	0.5323
chr5_66518350_66518491	1	0	0	0	0	0	0	0	0	0	0	0	0	0.10893	0	25722	0.3333
chr5_79543086_79543324	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.07751	0	7693	0.4705
chr5_81054697_81054861	1	0	0	0	0	0	0	0	0	0	1	0	1	0.03946	0	7080	0.439
chr5_85654132_85654483	1	0	0	0	0	0	0	0	0	0	0	0	0	0.01422	0	4511	0.2877
chr5_88171082_88171456	1	0	0	0	0	0	0	0	0	1	1	977	1	0.32082	0	2338	0.3529
chr5_95048086_95048445	1	0	0	0	0	0	0	0	0	0	0	0	0	0.06719	0	780	0.4986
chr5_96028306_96028536	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0133	0	2952	0.4391
chr5_99387251_99388845	1	0	0	0	0	0	0	0	0	0	0	0	1	0.03939	0	348299	0.4498
chr5_110865894_110866475	1	0	0	0	0	0	0	0	0	0	1	0	1	0.01308	0	17605	0.4406
chr5_114847596_114847935	1	0	0	0	0	0	0	0	0	0	0	0	0	0.11042	0	32656	0.4247
chr5_118610393_118610883	1	0	0	0	0	0	0	0	0	0	0	0	1	0.03188	0	5944	0.3877
chr5_118666258_118666609	1	0	0	0	0	0	0	0	0	0	1	0	1	0.03826	0	2260	0.5042
chr5_119848516_119848911	1	0	0	0	0	0	0	0	0	0	0	0	0	0.04495	0	18247	0.4556
chr5_126015927_126016326	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00851	0	47701	0.5112
chr5_131629178_131629624	1	0	0	0	0	0	0	0	0	0	1	0	1	0.03674	0.76	511	0.6704
chr5_132323487_132323535	1	0	0	0	0	0	0	0	0	0	0	0	0	0.9879	0	24025	0.3333
chr5_133801466_133801754	1	0	0	0	0	0	0	0	0	0	0	988	1	0.31298	0.81	5159	0.6805
chr5_133802349_133802592	1	0	0	0	0	0	0	0	0	0	1	0	1	0.13717	0	6042	0.6008
chr5_134791969_134792408	1	0	0	0	0	0	0	0	0	0	1	812	1	0.02501	0	3879	0.5353
chr5_137333439_137333810	1	0	0	0	0	0	0	0	0	0	0	0	0	0.17105	0	34652	0.4016
chr5_137799770_137800154	1	0	0	0	0	0	0	0	0	0	1	896	1	0.38582	0.73	1024	0.6953
chr5_137800317_137800564	1	0	0	0	0	0	0	0	0	0	0	966	1	0.51412	0.73	614	0.6923
chr5_137827710_137828119	1	0	0	0	0	0	0	0	0	0	1	982	1	0.47285	0.92	25211	0.7775
chr5_138620359_138620541	1	0	0	0	0	0	0	0	0	0	0	0	0	0.05769	0	8561	0.2967
chr5_138897527_138897822	1	0	0	0	0	0	0	0	0	0	0	0	1	0.09556	0.77	8193	0.7322
chr5_139049454_139050310	1	0	0	0	0	0	0	0	0	0	1	996	1	0.50991	0	4710	0.6121
chr5_139077054_139077268	1	0	0	0	0	0	0	0	0	0	1	947	1	0.20761	0.67	12824	0.7102
chr5_139078128_139078514	1	0	0	0	0	0	0	0	0	0	1	910	1	0.46163	0	13898	0.5725
chr5_140875639_140876085	1	0	0	0	0	0	0	0	0	0	0	0	0	0.20233	0	6831	0.5695
chr5_140983787_140984197	1	0	0	0	0	0	0	0	0	0	1	957	1	0.48518	0	13783	0.4048
chr5_141736379_141736797	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.55834	0.87	3271	0.6889
chr5_142965486_142966022	1	0	0	0	0	0	0	0	0	0	1	937	1	0.19272	0	19170	0.4123
chr5_148738164_148738422	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.01525	0	532	0.4767
chr5_149110531_149110757	1	0	0	0	0	0	0	0	0	0	0	1000	1	0.80348	0.93	657	0.7212
chr5_149110836_149111455	1	0	0	0	0	0	0	0	0	0	1	970	1	0.56962	0.93	962	0.6704
chr5_150142965_150143377	1	0	0	0	0	0	0	0	0	1	0	881	1	0.16432	0	4293	0.4441
chr5_154062607_154063000	1	0	0	0	0	0	0	0	0	0	0	0	1	0.02403	0	29461	0.5394
chr5_154871450_154872048	1	0	0	0	0	0	0	0	0	0	0	0	0	0.21873	0	425305	0.3996
chr5_172208951_172208972	1	0	0	0	0	0	0	0	0	0	0	0	0	0.1769	0	10752	0.4761
chr5_172216221_172216413	1	0	0	0	0	0	0	0	0	0	0	0	1	0.03239	0	18022	0.5364
chr5_176790168_176790403	1	0	0	0	0	0	0	0	0	0	0	0	1	0.00045	0.8	3025	0.7148
chr5_177645267_177645446	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6051	0.4245
chr5_178259703_178260206	1	0	0	0	0	0	0	0	0	0	0	0	0	0.05525	0	26747	0.5049
chr6_2849123_2849376	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00314	0	6882	0.5296
chr6_2992078_2992424	1	0	0	0	0	0	0	0	0	0	0	0	1	0.01488	0	3145	0.2976
chr6_3163246_3163428	1	0	0	0	0	0	0	0	0	0	0	0	1	0.00057	0.88	5485	0.8186
chr6_3166310_3166878	1	0	0	0	0	0	0	0	0	0	1	0	1	0.21309	0	8549	0.4207
chr6_3254273_3254642	1	0	0	0	0	0	0	0	0	0	0	0	0	0.09693	0	4485	0.4525
chr6_6750084_6750462	1	0	0	0	0	0	0	0	0	0	1	0	1	0.01178	0	9062	0.5873
chr6_6872803_6873162	1	0	0	0	0	0	0	0	0	0	1	929	1	0.03499	0	45786	0.3649
chr6_7058764_7058925	1	0	0	0	0	0	0	0	0	0	1	957	1	0.27735	0	48904	0.4906
chr6_7202193_7202713	1	0	0	0	0	0	0	0	0	1	1	815	1	0.00921	0	18877	0.5
chr6_11921182_11921467	1	0	0	0	0	0	0	0	0	0	1	0	1	0.01938	0	70778	0.5684
chr6_13602068_13602103	1	0	0	0	0	0	0	0	0	0	0	0	0	0.02557	0	13284	0.2285
chr6_14211061_14211714	1	0	0	0	0	0	0	0	0	0	1	953	1	0.15462	1.11	20087	0.735
chr6_14640701_14640843	1	0	0	0	0	0	0	0	0	0	0	0	1	0.00237	0	40779	0.5
chr6_14711169_14711813	1	0	0	0	0	0	0	0	0	0	0	949	0	0.02266	0	111247	0.486
chr6_15554239_15554360	1	0	0	0	0	0	0	0	0	0	0	0	0	0.03063	0	5645	0.4297
chr6_15555860_15556076	1	0	0	0	0	0	0	0	0	0	0	0	0	0.109	0	7266	0.4074
chr6_15569583_15569742	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0735	0	16504	0.5534
chr6_25992254_25993073	1	0	0	0	0	0	0	0	0	1	1	0	1	0.00317	0.76	0	0.5958
chr6_26126352_26126787	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00109	0	1921	0.4758
chr6_26521003_26521206	1	0	0	0	0	0	0	0	0	0	0	0	1	0.01725	0	869	0.8078
chr6_27156271_27156423	1	0	0	0	0	0	0	0	0	0	0	0	0	0.02575	0	41410	0.4605
chr6_27740489_27740807	1	0	0	0	0	0	0	0	0	0	0	0	1	0.02335	0	34902	0.4937
chr6_27745023_27745278	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00381	0	30431	0.4784
chr6_27863298_27863662	1	0	0	0	0	0	0	0	0	0	1	870	1	0.04724	0	2095	0.4835
chr6_28072476_28072872	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00174	0.77	19465	0.6969
chr6_28101066_28101269	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00843	0	3357	0.3251
chr6_28188130_28188520	1	0	0	0	0	0	0	0	0	0	0	0	0	0.21633	0	4143	0.4051
chr6_28834475_28834586	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0817	0	2067	0.7747
chr6_29932777_29932958	1	0	0	0	0	0	0	0	0	0	1	0	1	0.13692	0	9930	0.4972
chr6_30840574_30840974	1	0	0	0	0	0	0	0	0	0	0	0	0	0.29451	0	2721	0.475
chr6_31702368_31703528	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.17021	0	816	0.575
chr6_31705604_31706142	1	0	0	0	0	0	0	0	0	0	1	854	1	0.1206	0	508	0.4832
chr6_31761868_31762215	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00806	0	1061	0.3832
chr6_33872168_33872571	1	0	0	0	0	0	0	0	0	0	1	854	1	0.00415	0	4036	0.5583
chr6_33872922_33873175	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0007	0	4790	0.5217
chr6_34191726_34192136	1	0	0	0	0	0	0	0	0	0	0	997	1	0.35128	0.86	12513	0.7073
chr6_35331114_35331538	1	0	0	0	0	0	0	0	0	0	1	919	1	0.29479	0	20712	0.5849
chr6_35445364_35445634	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00513	0	9167	0.4444
chr6_36409257_36409482	1	0	0	0	0	0	0	0	0	0	0	0	1	0.14929	0	1061	0.5333
chr6_37017809_37018367	1	0	0	0	0	0	0	0	0	0	1	944	1	0.2249	0	5202	0.5806
chr6_37025964_37026081	1	0	0	0	0	0	0	0	0	0	0	0	0	0.04756	0	13357	0.4871
chr6_37077622_37078018	1	0	0	0	0	0	0	0	0	0	0	933	1	0.03516	0	59960	0.4949
chr6_37150975_37151397	1	0	0	0	0	0	0	0	0	0	0	1000	1	0.59828	0	10705	0.481
chr6_37155093_37155653	1	0	0	0	0	0	0	0	0	0	1	0	1	0.02627	0	14823	0.5107
chr6_37397282_37397451	1	0	0	0	0	0	0	0	0	0	0	0	0	0.12181	0	3543	0.3846
chr6_37464858_37465170	1	0	0	0	0	0	0	0	0	0	0	798	0	0.08344	0	2528	0.3814
chr6_39195802_39196179	1	0	0	0	0	0	0	0	0	0	1	926	1	0.07786	0	1047	0.5835
chr6_41889955_41890338	1	0	0	0	0	0	0	0	0	0	0	0	0	0.01101	0	667	0.4151
chr6_42336033_42336314	1	0	0	0	0	0	0	0	0	0	1	944	1	0.46497	0	82685	0.4804
chr6_43692783_43693195	1	0	0	0	0	0	0	0	0	0	0	1000	1	0.47192	0	12376	0.6286
chr6_43766474_43766976	1	0	0	0	0	0	0	0	0	0	1	972	1	0.18891	0	20565	0.5836
chr6_43878497_43878687	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00174	0	58426	0.5052
chr6_43894411_43894725	1	0	0	0	0	0	0	0	0	0	0	993	1	0.78833	0	73591	0.484
chr6_44009201_44009753	1	0	0	0	0	0	0	0	0	0	1	999	1	0.11695	0	31896	0.5307
chr6_44026121_44027353	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.19812	0	14296	0.5681
chr6_44044328_44044673	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.65819	0	1938	0.6927
chr6_53224045_53224723	1	0	0	0	0	0	0	0	0	0	1	0	1	0.13056	0.83	9089	0.6991
chr6_69471294_69471734	1	0	0	0	0	0	0	0	0	0	1	0	1	0.01166	0	126035	0.3659
chr6_100676865_100677032	1	0	0	0	0	0	0	0	0	0	1	804	1	0.16716	0.85	164886	0.6766
chr6_105401566_105401766	1	0	0	0	0	0	0	0	0	0	1	0	1	0.1937	0	3156	0.62
chr6_106258484_106259193	1	0	0	0	0	0	0	0	0	0	1	962	1	0.28489	0	178412	0.4555
chr6_108879164_108879427	1	0	0	0	0	0	0	0	0	0	1	936	1	0.29423	1.05	1610	0.749
chr6_108879521_108879931	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.63532	1.05	1106	0.6414
chr6_116988703_116988966	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00552	0	991	0.3574
chr6_119218988_119219366	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00655	0	3467	0.373
chr6_126241150_126241321	1	0	0	0	0	0	0	0	0	0	0	824	0	0.00149	0	20095	0.304
chr6_134741718_134742020	1	0	0	0	0	0	0	0	0	0	0	821	0	0.04254	0	16833	0.4801
chr6_135503898_135504621	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.93865	0.95	1246	0.6265
chr6_138184436_138184726	1	0	0	0	0	0	0	0	0	0	0	0	1	0.09573	0	1807	0.4344
chr6_147205032_147205241	1	0	0	0	0	0	0	0	0	0	0	0	1	0.20527	0	24715	0.5693
chr6_147235645_147236230	1	0	0	0	0	0	0	0	0	0	1	961	1	0.36498	0	791	0.4222
chr6_157007979_157008724	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.38558	0.89	87072	0.6805
chr6_157101566_157102083	1	0	0	0	0	0	0	0	0	0	0	974	1	0.534	0	0	0.3617
chr6_157342507_157343524	1	0	0	0	0	0	0	0	0	0	1	930	1	0.02557	1.03	62375	0.6696
chr6_157738321_157738749	1	0	0	0	0	0	0	0	0	0	0	0	0	0.03742	0	5884	0.4462
chr6_157936149_157936334	1	0	0	0	0	0	0	0	0	0	1	792	1	0.00172	0	27286	0.5297
chr6_159273925_159274893	1	0	0	0	0	0	0	0	0	0	1	946	1	0.13265	0	16077	0.5144
chr6_161647412_161647643	1	0	0	0	0	0	0	0	0	0	0	0	1	0.00454	0	5625	0.5151
chr7_1416814_1417157	1	0	0	0	0	0	0	0	0	0	0	0	1	0.31466	0	60090	0.5276
chr7_1500451_1500958	1	0	0	0	0	0	0	0	0	0	0	745	1	0.02144	0	878	0.6114
chr7_1659138_1659514	1	0	0	0	0	0	0	0	0	0	0	0	1	0.02646	0.67	775	0.7207
chr7_1894449_1894968	1	0	0	0	0	0	0	0	0	0	0	0	0	0.01861	0	9513	0.6493
chr7_2058997_2060327	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00532	0.65	38570	0.6278
chr7_2797465_2798227	1	0	0	0	0	0	0	0	0	0	1	0	1	0.06609	0	1859	0.4475
chr7_4681329_4681565	1	0	0	0	0	0	0	0	0	0	0	947	1	0.11086	1.03	1822	0.7584
chr7_4778448_4778853	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00373	0	18786	0.516
chr7_5594554_5594977	1	0	0	0	0	0	0	0	0	0	1	969	1	0.17014	0.86	1384	0.7399
chr7_5609541_5610012	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00542	0.79	6125	0.6963
chr7_6677371_6677641	1	0	0	0	0	0	0	0	0	0	0	0	1	0.21764	0.81	16853	0.7296
chr7_6741580_6741996	1	0	0	0	0	0	0	0	0	0	0	0	0	0.01587	0	1034	0.4735
chr7_12755276_12755712	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.40961	0	28016	0.4885
chr7_12758831_12759023	1	0	0	0	0	0	0	0	0	1	0	0	1	0.00543	0	31571	0.4531
chr7_16302411_16302620	1	0	0	0	0	0	0	0	0	0	1	0	1	0.0039	0	6253	0.3779
chr7_16304887_16305058	1	0	0	0	0	0	0	0	0	0	0	0	1	0.00629	0	3815	0.4385
chr7_22162881_22162961	1	0	0	0	0	0	0	0	0	0	1	0	1	0.0062	0	12729	0.55
chr7_22740240_22740629	1	0	0	0	0	0	0	0	0	0	1	0	1	0.15433	0	24873	0.4395
chr7_22742975_22743282	1	0	0	0	0	0	0	0	0	0	0	0	0	0.22217	0	22220	0.5048
chr7_23510676_23511223	1	0	0	0	0	0	0	0	0	0	1	972	1	0.50153	0	589	0.6453
chr7_23513815_23514383	1	0	0	0	0	0	0	0	0	0	1	0	1	0.3737	0.85	3728	0.6566
chr7_24861129_24861331	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0033	0	6416	0.5
chr7_25894654_25894946	1	0	0	0	0	0	0	0	0	0	1	976	1	0.49129	0	94077	0.4589
chr7_25896515_25897081	1	0	0	0	0	0	0	0	0	0	1	950	1	0.38961	0.96	91942	0.5706
chr7_25990725_25991211	1	0	0	0	0	0	0	0	0	0	1	0	1	0.59388	0.8	1701	0.753
chr7_32944853_32945232	1	0	0	0	0	0	0	0	0	0	0	0	0	0.05122	0	11109	0.4986
chr7_42927750_42928726	1	0	0	0	0	0	0	0	0	0	1	0	1	0.03311	0	13512	0.6065
chr7_47258454_47258947	1	0	0	0	0	0	0	0	0	0	1	0	1	0.0757	0	139727	0.503
chr7_51370562_51370701	1	0	0	0	0	0	0	0	0	0	0	0	1	0.02771	0	13467	0.5035
chr7_57639323_57639702	1	0	0	0	0	0	0	0	0	0	0	0	0	0.06113	0	129440	0.4327
chr7_74064444_74064957	1	0	0	0	0	0	0	0	0	0	0	0	0	0.47898	0	7036	0.4444
chr7_75795833_75796053	1	0	0	0	0	0	0	0	0	0	0	0	1	0.13001	0.92	35162	0.65
chr7_75947305_75947626	1	0	0	0	0	0	0	0	0	0	1	979	1	0.14555	0.78	14411	0.6697
chr7_76002661_76002791	1	0	0	0	0	0	0	0	0	0	1	988	1	0.2103	0	14312	0.5153
chr7_84248657_84248668	1	0	0	0	0	0	0	0	0	0	0	0	0	0.01427	0	70135	0.2727
chr7_92847144_92847362	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00175	0	1496	0.4311
chr7_97994295_97994325	1	0	0	0	0	0	0	0	0	0	0	0	0	0.01833	0	9556	0.0666
chr7_98973055_98973209	1	0	0	0	0	0	0	0	0	0	0	0	1	0.00329	0.78	702	0.7402
chr7_106089773_106090176	1	0	0	0	0	0	0	0	0	0	1	0	1	0.07845	0	55109	0.4913
chr7_106209189_106209713	1	0	0	0	0	0	0	0	0	0	1	947	1	0.15022	0	29641	0.4332
chr7_106720036_106720145	1	0	0	0	0	0	0	0	0	0	0	0	1	0.00317	0	1352	0.5321
chr7_119283625_119284006	1	0	0	0	0	0	0	0	0	0	0	0	0	0.16865	0	263423	0.4304
chr7_119435371_119435694	1	0	0	0	0	0	0	0	0	0	0	0	0	0.14793	0	111735	0.5356
chr7_120644740_120645140	1	0	0	0	0	0	0	0	0	0	0	724	0	0.00693	0	10657	0.3125
chr7_120724784_120725242	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00526	0	8152	0.4454
chr7_123387767_123387941	1	0	0	0	0	0	0	0	0	0	0	1000	1	0.61501	0	1180	0.5517
chr7_126341155_126341491	1	0	0	0	0	0	0	0	0	0	1	0	1	0.07696	0	235801	0.4255
chr7_128468302_128468509	1	0	0	0	0	0	0	0	0	0	0	953	1	0.57443	0	1921	0.5458
chr7_128471531_128472043	1	0	0	0	0	0	0	0	0	0	1	905	1	0.30407	0	1051	0.6523
chr7_128472556_128472915	1	0	0	0	0	0	0	0	0	0	1	970	1	0.43966	0	2076	0.6713
chr7_135771654_135771794	1	0	0	0	0	0	0	0	0	0	0	936	1	0.11027	0	5878	0.4571
chr7_137661285_137661695	1	0	0	0	0	0	0	0	0	0	0	0	1	0.01461	0	23191	0.4268
chr7_142502471_142502881	1	0	0	0	0	0	0	0	0	0	0	0	1	0.00313	0	43510	0.517
chr7_150705271_150705459	1	0	0	0	0	0	0	0	0	0	1	0	1	0.24606	0	502	0.5319
chr7_153105018_153105427	1	0	0	0	0	0	0	0	0	0	0	0	0	0.13077	0	3892	0.2762
chr7_155276719_155276807	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00184	0	25895	0.5
chr7_158500449_158500649	1	0	0	0	0	0	0	0	0	0	0	0	0	0.08688	0	2928	0.5
chr7_158656529_158657066	1	0	0	0	0	0	0	0	0	0	1	0	1	0.01791	0.81	7260	0.6033
chr7_158990200_158990517	1	0	0	0	0	0	0	0	0	0	1	0	1	0.04671	0	52550	0.5141
chr8_2591169_2591450	1	0	0	0	0	0	0	0	0	0	0	0	0	0.03815	0	5177	0.5658
chr8_27219305_27219672	1	0	0	0	0	0	0	0	0	0	1	0	1	0.08059	0	18495	0.5395
chr8_27219743_27220043	1	0	0	0	0	0	0	0	0	0	1	937	1	0.1452	0	18124	0.5433
chr8_27221120_27221544	1	0	0	0	0	0	0	0	0	0	1	0	1	0.15875	0	16623	0.5731
chr8_30892240_30892587	1	0	0	0	0	0	0	0	0	0	0	0	1	0.11349	0	923	0.4178
chr8_35382808_35383133	1	0	0	0	0	0	0	0	0	0	0	0	0	0.99434	0	18776	0.4523
chr8_37949268_37949491	1	0	0	0	0	0	0	0	0	0	0	0	0	0.24704	0	7497	0.408
chr8_42072486_42072556	1	0	0	0	0	0	0	0	0	0	0	0	1	0.009	0	7243	0.6285
chr8_43093596_43094096	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42285	0.244
chr8_48910578_48910837	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10122	0.4401
chr8_54798731_54798762	1	0	0	0	0	0	0	0	0	0	0	877	1	0.62403	0	5270	0.5483
chr8_56764357_56764533	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00105	0	27838	0.5284
chr8_61850776_61851191	1	0	0	0	0	0	0	0	0	0	0	0	0	0.64609	0	19236	0.4409
chr8_80216218_80216356	1	0	0	0	0	0	0	0	0	0	0	0	0	0.12969	0	6266	0.5289
chr8_102161878_102162231	1	0	0	0	0	0	0	0	0	0	1	913	1	0.29836	0	9985	0.473
chr8_108322581_108322730	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00219	0	11487	0.4026
chr8_116660380_116660747	1	0	0	0	0	0	0	0	0	0	1	843	1	0.15325	0.85	13158	0.6975
chr8_124248679_124249062	1	0	0	0	0	0	0	0	0	0	0	0	0	0.01605	0	2564	0.4647
chr8_125367728_125368050	1	0	0	0	0	0	0	0	0	0	0	884	0	0.05766	0	16883	0.3913
chr8_126290719_126290948	1	0	0	0	0	0	0	0	0	0	1	957	1	0.16638	0	72710	0.4148
chr8_128910613_128910985	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00197	0	7497	0.5483
chr8_128973364_128973763	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00623	0	12772	0.5263
chr8_129061512_129061955	1	0	0	0	0	0	0	0	0	0	1	0	1	0.01483	0	39608	0.6049
chr8_130279904_130280064	1	0	0	0	0	0	0	0	0	0	0	976	0	0.93905	0	26407	0.4812
chr8_130284402_130285105	1	0	0	0	0	0	0	0	0	0	0	926	0	0.12945	0	30905	0.3741
chr8_130323839_130324175	1	0	0	0	0	0	0	0	0	0	0	806	0	0.00861	0	41059	0.3809
chr8_130461810_130462206	1	0	0	0	0	0	0	0	0	0	0	0	1	0.00207	0	33615	0.4671
chr8_130564282_130564581	1	0	0	0	0	0	0	0	0	0	0	1000	1	0.43504	0	22656	0.4481
chr8_130577240_130577439	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00084	0	9798	0.4824
chr8_130584178_130584343	1	0	0	0	0	0	0	0	0	0	1	903	1	0.00411	0	2894	0.4727
chr8_142411426_142411896	1	0	0	0	0	0	0	0	0	0	1	982	1	0.30091	0	8751	0.6659
chr8_142412543_142413026	1	0	0	0	0	0	0	0	0	0	1	0	1	0.11944	0	9868	0.6501
chr8_142426003_142426250	1	0	0	0	0	0	0	0	0	0	1	978	1	0.24289	0	5756	0.6639
chr8_144360422_144361034	1	0	0	0	0	0	0	0	0	0	0	0	1	0.01313	0.76	1985	0.6732
chr8_144629463_144629732	1	0	0	0	0	0	0	0	0	0	0	0	0	0.19823	0	2167	0.4907
chr8_145025737_145026802	1	0	0	0	0	0	0	0	0	0	1	928	1	0.12926	0	692	0.6647
chr9_4544914_4545090	1	0	0	0	0	0	0	0	0	0	0	0	0	0.22148	0	14714	0.4829
chr9_4656742_4656927	1	0	0	0	0	0	0	0	0	0	0	0	0	0.04863	0	5370	0.3297
chr9_6680895_6681975	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00527	0.9	22495	0.6314
chr9_13278024_13278458	1	0	0	0	0	0	0	0	0	0	0	849	1	0.04332	0.93	728	0.5276
chr9_14322295_14322910	1	0	0	0	0	0	0	0	0	0	0	985	1	0.25133	1.02	0	0.7382
chr9_19184256_19184894	1	0	0	0	0	0	0	0	0	0	1	958	1	0.35215	0	34967	0.409
chr9_33165457_33166051	1	0	0	0	0	0	0	0	0	1	1	983	1	0.19018	0	921	0.4713
chr9_34179799_34180083	1	0	0	0	0	0	0	0	0	0	1	0	1	0.10776	0	763	0.3661
chr9_37835930_37836292	1	0	0	0	0	0	0	0	0	0	0	0	0	0.50335	0	16639	0.4337
chr9_68455261_68455556	1	0	0	0	0	0	0	0	0	0	1	942	1	0.04708	0.76	45367	0.644
chr9_71634884_71635015	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0234	0	5844	0.4427
chr9_71728196_71728449	1	0	0	0	0	0	0	0	0	0	0	0	0	0.03275	0	7759	0.2529
chr9_73033763_73035382	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.4947	0.78	4222	0.6479
chr9_73035561_73035945	1	0	0	0	0	0	0	0	0	0	1	935	1	0.51957	0	6020	0.6197
chr9_90425634_90425952	1	0	0	0	0	0	0	0	0	0	0	801	1	0.09667	0	42405	0.4654
chr9_94662459_94662552	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00352	0	12977	0.7204
chr9_94668024_94668724	1	0	0	0	0	0	0	0	0	0	1	0	1	0.13489	0	18542	0.4628
chr9_96928143_96928630	1	0	0	0	0	0	0	0	0	0	0	999	1	0.2565	1.02	0	0.7289
chr9_96928795_96929410	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.36769	1.02	224	0.7317
chr9_98273012_98273438	1	0	0	0	0	0	0	0	0	0	0	940	1	0.42395	1.36	2068	0.73
chr9_100747732_100748046	1	0	0	0	0	0	0	0	0	0	1	0	1	0.04721	1.04	858	0.4363
chr9_101081243_101081884	1	0	0	0	0	0	0	0	0	0	1	948	1	0.18063	0	63327	0.5101
chr9_101136906_101136938	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00131	0	118990	0.4687
chr9_101836611_101836660	1	0	0	0	0	0	0	0	0	0	0	0	0	0.02567	0	29659	0.4489
chr9_114790542_114790702	1	0	0	0	0	0	0	0	0	0	0	0	1	0.03322	0	7888	0.4625
chr9_123478444_123478636	1	0	0	0	0	0	0	0	0	0	0	0	0	0.18621	0	1695	0.4531
chr9_130461605_130461892	1	0	0	0	0	0	0	0	0	0	1	0	1	0.01975	0.87	7375	0.6027
chr9_130590782_130591142	1	0	0	0	0	0	0	0	0	0	1	0	1	0.0047	0	941	0.6222
chr9_132168772_132168919	1	0	0	0	0	0	0	0	0	0	0	0	0	0.02971	0	31575	0.6258
chr9_132257886_132258547	1	0	0	0	0	0	0	0	0	0	1	980	1	0.26227	0.86	162	0.6308
chr9_132646480_132646964	1	0	0	0	0	0	0	0	0	0	0	0	1	0.00449	0	4828	0.5
chr9_132648080_132648314	1	0	0	0	0	0	0	0	0	0	0	0	1	0.00769	0.66	6428	0.7179
chr9_134248752_134249121	1	0	0	0	0	0	0	0	0	0	1	957	1	0.08764	0.91	20358	0.6395
chr9_136292897_136293168	1	0	0	0	0	0	0	0	0	0	0	0	0	0.09253	0	582	0.4944
chr9_138847769_138847991	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00155	0	2029	0.6126
chr9_138851660_138852030	1	0	0	0	0	0	0	0	0	0	1	0	1	0.00272	0	1028	0.4972
chr9_139406218_139406717	1	0	0	0	0	0	0	0	0	0	1	952	1	0.26417	0	6920	0.6232
chr9_139434156_139434495	1	0	0	0	0	0	0	0	0	0	1	915	1	0.12151	0	2837	0.6106
chr9_139540454_139540544	1	0	0	0	0	0	0	0	0	0	0	0	1	0.00177	0	12763	0.7
