Position	Class	Dnase	H3k27ac	H3k27me3	H3k36me3	H3k4me1	H3k4me1_H3K4me3	H3k4me3	P300	TATA	LDTFs_SDTFs_CRFs	TFBS_conservation	All_TFBS_motifs	Conservation	CpGIsland	tss_Dist	GC
chr19_46386037_46386278	1	50	4.15090	0	0	5.90646	0.37	10.20926	0	0	1	952	1	0.46398	0.68	3098	0.6887
chr19_47363167_47364689	1	85	39.01270	0	0	0	0	15.24366	0	0	1	947	1	0.45675	1.12	8917	0.7168
chr19_47746329_47746738	1	67	39.69389	0	0	5.95930	0.18	11.86233	0	0	0	0	1	0.34781	1.02	10305	0.7261
chr19_47776748_47776969	1	99	23.53166	0	0	0	0.23	19.21034	0	0	1	0	1	0.27024	0.87	1172	0.6787
chr19_48101913_48102072	1	0	0	0	0	0	0	0	0	0	0	0	1	0.01550	0	8708	0.4528
chr19_48103581_48103982	1	181	14.99530	0	0	0	0.23	15.25798	0	0	1	1000	1	0.37328	0.86	6798	0.7132
chr19_48903013_48903207	1	51	14.35053	0	0	6.42068	0.32	13.80750	0	0	1	0	1	0.00516	0	4881	0.6082
chr19_48927915_48927964	1	0	27.28606	0	0	9.96948	0.62	0	0	0	0	0	0	0.00171	0	21065	0.3673
chr19_49092091_49092636	1	122	0	0	0	0	0	9.73820	0	0	0	0	0	0.34769	0	1721	0.6568
chr19_49465555_49466264	1	86	47.63116	0	0	9.40072	0.45	11.36604	0	0	1	0	1	0.04465	0	967	0.6516
chr19_49466802_49467527	1	92	47.63116	0	0	3.96836	0.34	7.76703	0	0	1	995	1	0.05439	0	0	0.6013
chr19_49924099_49924476	1	95	0	0	0	4.99429	0.40	7.60282	0	0	0	890	1	0.04754	0	2222	0.4880
chr19_50833837_50834367	1	70	23.28250	0	0	0	0.51	25.51619	0	0	1	937	1	0.23761	0.84	858	0.6773
chr19_50860908_50861268	1	62	18.36809	0	0	0	0.64	11.50045	0	0	1	1000	1	0.28895	0.87	1210	0.6472
chr19_51898753_51899047	1	23	25.44409	0	0	6.77501	0.31	15.18610	0	0	0	0	1	0.07473	0	1011	0.4727
chr19_51971340_51971606	1	43	20.38554	0	0	0	0.27	11.94717	0	0	1	0	1	0.00095	0	8231	0.5526
chr19_51971719_51972098	1	16	20.38554	0	0	0	0.27	11.94717	0	0	1	0	1	0.06003	0	7739	0.5883
chr19_52049983_52050318	1	52	47.33996	0	0	8.37043	0.60	9.15225	40.3854748045081	0	0	0	1	0.05329	0	14872	0.4626
chr19_52051082_52051228	1	33	47.33996	0	0	0	0.47	9.15225	39.6206498916767	0	0	0	0	0.02950	0	15971	0.4657
chr19_52051924_52052067	1	31	47.33996	0	0	10.51658	0.50	15.31620	0	0	1	0	1	0.00118	0	16813	0.6083
chr19_52192085_52192767	1	79	14.00148	0	0	0	0.56	15.82761	0	0	1	944	1	0.40578	0	3825	0.7155
chr19_52194056_52194504	1	95	17.22647	0	0	4.23870	0.56	15.82761	0	0	1	997	1	0.75206	0	2088	0.6941
chr19_52299371_52299818	1	42	22.36892	0	0	5.84841	0.75	8.63578	0	0	0	0	0	0.00455	0	955	0.4720
chr19_53426305_53426488	1	45	27.25944	0	0	0	0.17	23.27622	0	0	0	0	1	0.00391	0.73	146	0.5191
chr19_53444729_53445104	1	0	32.09795	0	0	0	0.60	23.27952	0	0	1	0	1	0.01687	0	743	0.488
chr19_56698517_56698525	1	0	17.22647	0	0	4.03954	0.43	5.32476	0	0	0	0	0	0.14900	0	5896	0.125
chr19_58557282_58557656	1	0	0	0	0	0	0	0	0	0	0	0	0	0.27017	0	11808	0.5855
chr19_58912594_58912944	1	162	9.09499	0	0	0	0.35	14.42817	0	0	1	0	1	0.00814	0.84	0	0.6514
chr2_2850815_2851100	1	0	0	0	0	0	0	0	0	0	0	0	0	0.02143	0	8651	0.5614
chr2_9894353_9894610	1	14	0	0	0	6.76350	0	0	0	0	0	0	0	0.00679	0	15860	0.5992
chr2_10260365_10260994	1	132	61.53112	0	0	0	0.32	14.83349	0	0	0	0	1	0.01072	1.06	0	0.6311
chr2_10423423_10423670	1	111	20.09914	0	0	9.11139	0	0	0	0	1	0	1	0.00450	0	19344	0.6032
chr2_10550434_10550795	1	6	0	0	0	3.16393	0	0	0	0	1	0	1	0.07311	0	37111	0.4044
chr2_12417696_12417905	1	38	35.43339	0	0	0	0.26	10.78312	0	0	0	933	1	0.03369	0	36537	0.4641
chr2_12633247_12633315	1	42	5.44299	0	0	2.88538	0	0	0	0	0	0	1	0.00063	0	105797	0.4852
chr2_15700375_15700622	1	62	36.39169	0	0	0	0.26	18.36339	0	0	0	0	0	0.00422	0	832	0.4008
chr2_20793103_20793496	1	90	11.48334	0	0	11.56292	0	0	0	0	1	0	1	0.01481	0	794	0.5623
chr2_24234264_24234694	1	84	47.25598	0	0	8.15332	0.60	12.76758	0	0	1	1000	1	0.10515	0	1074	0.4651
chr2_26291590_26291772	1	19	27.73900	0	0	5.30890	0.41	0	0	0	1	985	1	0.45685	0	29626	0.3736
chr2_26946934_26947339	1	52	14.73447	0	0	5.52996	0	0	0	0	1	1000	1	0.24750	0	31315	0.6172
chr2_27304052_27304486	1	114	26.54593	0	0	8.30617	0.53	7.48341	0	0	1	980	1	0.37447	0	2617	0.5460
chr2_37789550_37789826	1	17	43.80294	0	0	4.70660	0.45	5.75596	0	1	0	878	1	0.05938	0	37452	0.4202
chr2_37811087_37811457	1	0	0	0	0	0	0	0	0	0	0	883	0	0.34524	0	15821	0.4108
chr2_43195156_43195444	1	70	23.64883	0	0	11.99286	0.79	5.61836	0	0	1	997	1	0.61300	0	37756	0.5868
chr2_43421229_43421631	1	55	8.23728	0	0	10.07190	0.62	6.12491	0	0	1	1000	1	0.42424	0	32117	0.5870
chr2_43422005_43422472	1	46	18.89620	0	0	10.07190	0.62	6.12491	0	0	1	0	1	0.10047	0	31276	0.5331
chr2_47499706_47499760	1	132	11.73378	0	0	0	0.39	12.78915	0	0	0	841	1	0.13324	0.79	45650	0.8148
chr2_48373241_48373406	1	16	21.04221	0	0	6.93491	0.64	0	0	0	0	0	0	0.03427	0	18667	0.4424
chr2_54787503_54787764	1	18	22.00390	0	0	0	0.28	15.29012	0	0	1	0	1	0.22090	0	1972	0.4406
chr2_62531997_62532204	1	43	35.96246	0	0	12.99538	0.67	6.27555	0	0	1	818	1	0.06437	0	89344	0.5217
chr2_64836549_64836646	1	99	0	0	0	0	0.19	18.40999	0	0	1	0	1	0.00067	0.94	2054	0.8247
chr2_65657861_65658229	1	254	16.27186	0	0	0	0.15	20.44322	0	0	0	920	1	0.44794	0.9	1082	0.6331
chr2_67625110_67625487	1	19	11.86402	0	0	0	0	14.23789	0	0	0	0	1	0.01721	0	659	0.3580
chr2_70335985_70336314	1	82	40.81633	0	0	6.41149	0.49	6.74203	0	0	0	0	1	0.32467	0	5632	0.5440
chr2_70346022_70346119	1	25	11.38301	0	0	10.62671	0	0	0	0	0	0	1	0.00144	0	6330	0.5360
chr2_81709176_81709459	1	12	23.82821	0	0	0	0.24	12.09751	0	0	0	0	0	0.02214	0	15105	0.5229
chr2_85664544_85665596	1	60	27.13691	0	0	10.04274	0.71	8.89727	0	0	1	967	1	0.07613	0.76	2001	0.6787
chr2_91815672_91815808	1	28	0	0	0	0	0	0	0	0	0	0	1	0.00398	0	47279	0.3970
chr2_98822932_98823207	1	0	0	0	0	0	0	0	0	0	0	0	0	0.16235	0	14183	0.44
chr2_112456456_112456792	1	88	21.99921	0	0	5.82218	0.50	5.76182	0	0	1	1000	1	0.21095	0	91038	0.5119
chr2_112811776_112811937	1	93	24.34270	0	0	0	0.20	17.83613	0	0	0	0	1	0.00160	0.81	862	0.7080
chr2_113398370_113398650	1	32	12.57574	0	0	6.01970	0	0	0	0	1	1000	1	0.17558	0	4617	0.5035
chr2_131148815_131149203	1	31	7.58491	0	0	3.87323	0.36	8.28555	0	0	1	0	1	0.00371	0.77	18634	0.6443
chr2_131149333_131149678	1	28	0	0	0	0	0	8.28555	0	0	1	0	1	0.01199	0.77	19152	0.4753
chr2_136632932_136633416	1	12	20.00582	0	0	0	0.58	22.42703	0	0	1	0	1	0.00318	0.94	580	0.5123
chr2_140168949_140169074	1	0	9.06226	0	0	0	0	8.45475	0	0	0	0	0	0.02884	0	45214	0.496
chr2_145116388_145116823	1	14	10.51724	0	0	4.64843	0.58	3.34899	0	0	1	1000	1	0.52728	0	26252	0.3816
chr2_150222263_150222576	1	0	0	0	0	0	0	0	0	0	0	0	0	0.05460	0	1638	0.3993
chr2_152144821_152144962	1	41	24.70953	0	0	0	0.25	13.28406	0	0	0	0	0	0.00233	0	1415	0.5177
chr2_157190328_157191531	1	154	30.15748	0	0	0	0.28	11.93084	0	0	1	1000	1	0.39332	0.78	1095	0.6467
chr2_158117931_158118105	1	53	58.17761	0	0	0	0.46	8.18914	0	0	0	914	1	0.41222	0	3821	0.5057
chr2_158118717_158119062	1	9	58.17761	0	0	0	0.46	8.18914	0	0	0	860	1	0.02376	0	4607	0.4173
chr2_170684911_170685465	1	36	13.28924	0	0	0	0	17.89627	0	0	1	901	1	0.30715	0	893	0.4801
chr2_171222273_171222592	1	15	5.88780	0	0	5.58967	0.52	5.17271	0	0	1	0	1	0.12524	0	14644	0.4702
chr2_174896632_174897390	1	16	0	0	0	3.99429	0	0	0	0	1	972	1	0.03397	0	6624	0.5316
chr2_187420042_187420288	1	7	0	0	0	0	0	0	0	0	0	931	1	0.06496	0	34503	0.3658
chr2_197934286_197934620	1	0	0	0	0	0	0	0	0	0	0	0	0	0.09813	0	18979	0.2934
chr2_201990242_201990732	1	22	24.48787	0	0	7.87528	0.43	10.64137	0	0	1	0	1	0.00976	0	3042	0.5448
chr2_208656928_208657357	1	47	40.49438	0	0	15.31153	0.64	8.45475	0	0	1	0	1	0.00804	0	22640	0.5361
chr2_217797120_217797464	1	0	0	0	0	7.15331	0	0	0	0	0	1000	0	0.13024	0	58464	0.4127
chr2_219270976_219271406	1	88	13.39577	0	0	0	0.45	7.56473	0	0	1	914	1	0.11373	0.79	5085	0.7604
chr2_219773515_219774011	1	62	20.73260	0	0	5.69171	0.19	24.83549	0	0	1	0	1	0.05006	0.8	15572	0.6270
chr2_220385870_220386219	1	39	12.44175	0	0	11.38103	0.57	8.63715	0	0	1	964	1	0.50403	0	3907	0.6103
chr2_222826690_222827411	1	0	0	0	0	0	0	0	0	0	0	0	0	0.48028	0	258718	0.4535
chr2_227656309_227656561	1	133	11.34914	0	0	0	0.43	12.71260	0	0	0	972	1	0.05802	0.86	3401	0.7857
chr2_231523565_231523670	1	23	67.83767	0	0	6.68063	0.33	17.19688	0	0	0	0	1	0.00238	0	41574	0.5714
chr2_231523854_231524330	1	33	67.83767	0	0	8.64898	0.33	17.19688	0	0	1	854	1	0.06003	0	40914	0.5168
chr2_232530920_232531416	1	23	27.74484	0	0	4.99430	0.55	7.79354	0	0	1	930	1	0.07212	0	40205	0.6512
chr2_232566219_232566469	1	0	0	0	0	0	0	0	0	0	0	943	0	0.11679	0	5152	0.576
chr2_240196255_240196671	1	51	18.89620	0	0	0	0.65	14.33179	0	0	1	953	1	0.03789	0	23554	0.5552
chr2_240201720_240202445	1	16	18.89620	0	0	12.58050	0.70	5.49809	0	0	1	961	1	0.00311	0	17780	0.5241
chr2_240238754_240239047	1	48	18.17061	0	0	2.64971	0.69	5.30022	0	0	0	0	1	0.01801	0	7846	0.5187
chr2_241719463_241720148	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00331	0.85	8751	0.6204
chr2_241960934_241960944	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00510	0	10772	0.3
chr20_4018656_4019040	1	33	11.34324	0	0	6.42068	0.58	4.63730	0	0	1	0	1	0.07603	0	22426	0.5416
chr20_4063933_4064413	1	18	16.37072	0	0	8.60328	0.54	7.23645	0	0	0	0	0	0.01579	0	8120	0.4854
chr20_4072203_4072410	1	0	7.98306	0	0	13.00433	0.63	7.77557	0	0	0	0	0	0.00922	0	16390	0.5893
chr20_5589880_5590681	1	7	42.51604	0	0	0	0	25.43835	0	0	1	0	1	0.01873	0	889	0.3558
chr20_23117564_23117783	1	26	27.69432	0	0	16.80662	0.79	6.40664	0	0	1	0	1	0.00468	0	4305	0.5890
chr20_25218471_25218756	1	26	36.67853	0	0	14.70463	0	0	36.6422129871627	0	1	0	1	0.00775	0	9948	0.4947
chr20_26116339_26116766	1	0	10.87057	0	0	0	0	6.05756	0	0	0	0	0	0.02274	0	1504	0.4566
chr20_29518777_29518943	1	0	0	0	0	0	0	2.62238	0	0	0	0	0	0.04399	0	2270	0.6265
chr20_29647996_29648434	1	26	0	0	0	0	0	0	0	0	0	0	0	0.05618	0	35735	0.3401
chr20_30191850_30192346	1	88	14.19116	0	0	0	0.47	22.87355	0	0	0	1000	1	0.50806	0.94	739	0.6270
chr20_30249247_30249862	1	79	19.14052	0	0	10.16072	0.50	9.99068	0	0	1	0	1	0.03588	0	23511	0.6146
chr20_31352490_31352753	1	48	22.92818	0	0	8.07932	0.32	17.46587	0	0	1	937	1	0.16290	0	2042	0.5817
chr20_35464098_35464342	1	161	26.93191	0	0	9.49987	0.50	9.51092	0	0	1	974	1	0.25250	0	3463	0.6885
chr20_36007590_36007925	1	41	17.64173	0	0	6.45162	0.48	2.69349	0	0	1	909	1	0.11730	0	3166	0.6089
chr20_36986320_36986515	1	11	8.95023	0	0	6.93089	0.46	8.15809	0	0	0	0	0	0.15905	0	11561	0.4769
chr20_37302978_37303466	1	138	10.29026	0	0	0	0.31	16.36440	0	0	0	0	1	0.01633	1.49	49638	0.7110
chr20_42286061_42286420	1	117	24.00394	0	0	0	0.21	24.66254	0	0	1	0	1	0.04310	0.82	9333	0.7047
chr20_45870109_45870518	1	0	0	0	4.63144	0	0	0	0	0	0	0	0	0.08833	0	76727	0.5256
chr20_45946049_45946481	1	98	23.27521	0	4.33320	9.64375	0.68	4.58965	0	0	1	957	1	0.09384	0	764	0.5787
chr20_45987479_45988292	1	444	40.47837	0	0	9.42269	0.54	8.10538	0	0	1	1000	1	0.22490	0	1911	0.5338
chr20_45989347_45989834	1	47	40.47837	0	0	0	0.54	8.55366	48.2348970124941	0	1	908	1	0.20542	0	3779	0.5462
chr20_47373433_47373685	1	0	0	0	0	0	0	0	0	0	0	0	0	0.13621	0	70735	0.4801
chr20_47803381_47804147	1	37	8.80594	0	0	0	0	20.46262	0	0	1	1000	1	0.21720	0	757	0.4830
chr20_48381625_48382070	1	35	17.53791	0	0	8.99180	0.71	3.58603	0	0	1	0	1	0.12393	0	47179	0.4134
chr20_49100027_49100544	1	20	17.93999	0	0	3.46039	0.43	10.53436	0	0	1	0	1	0.02093	0	26346	0.4932
chr20_52239995_52240318	1	25	31.56387	0	0	14.20140	0.67	6.91419	0	0	1	913	1	0.08752	0	13548	0.4798
chr20_57198784_57199334	1	105	10.85146	0	0	10.56541	0	0	0	0	1	761	1	0.06866	0	10493	0.5909
chr20_57596187_57596442	1	34	41.98597	0	0	6.04962	0.58	10.36432	0	0	1	0	1	0.00277	0	1878	0.4274
chr20_60934143_60934390	1	80	30.93223	0	0	10.16072	0.36	18.18839	0	0	1	0	1	0.03079	0	6074	0.6761
chr20_60941528_60941750	1	40	7.84972	0	0	0	0	21.89649	0	0	1	942	1	0.25772	1.1	576	0.7522
chr20_61425509_61425950	1	113	20.56958	0	0	10.47092	0.53	9.44929	0	0	0	0	1	0.01270	0	1854	0.7505
chr21_9881917_9882087	1	0	0	0	0	0	0	9.57984	0	0	0	0	0	0.01137	0	1108795	0.8117
chr21_15913641_15914593	1	9	6.12854	0	0	0	0	14.31701	0	0	1	0	1	0.02083	0	4041	0.3865
chr21_16129964_16130277	1	0	7.44732	0	3.61794	6.89838	0.65	4.95973	0	0	0	0	0	0.40473	0	3779	0.4664
chr21_22572618_22572960	1	16	31.02455	0	0	0	0.69	5.19260	0	0	1	944	1	0.14450	0	26190	0.3391
chr21_26952057_26952278	1	0	0	0	0	0	0	0	0	0	0	0	0	0.02419	0	3360	0.2352
chr21_30374865_30375265	1	161	18.29309	0	0	0	0	11.42291	0	0	1	0	1	0.00401	1.07	9594	0.5825
chr21_31029045_31029571	1	28	34.70735	0	0	5.61005	0.60	3.78337	0	0	0	887	1	0.29141	0	154	0.3935
chr21_38935728_38936411	1	194	31.56606	0	0	10.75872	0.36	19.04657	0	0	1	0	1	0.01926	0.95	46988	0.6603
chr21_39430494_39430871	1	0	0	0	0	0	0	0	0	0	0	0	0	0.01338	0	47573	0.4748
chr21_40277371_40277733	1	11	0	0	0	0	0	0	0	0	0	0	0	0.02952	0	9339	0.5607
chr21_44395922_44396228	1	0	25.50638	0	0	3.46039	0.27	11.57911	0	0	1	0	1	0.00312	0	1150	0.3986
chr21_44529146_44529448	1	18	30.69510	0	0	4.64843	0.22	16.47907	0	0	0	0	0	0.24177	0	1448	0.4668
chr21_47010467_47010705	1	263	0	0	0	0	0	7.30276	0	0	1	0	1	0.00748	0.92	2862	0.7731
chr22_17091097_17091180	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0.94	2291	0.7228
chr22_19410653_19410889	1	0	0	0	0	6.61283	0	0	0	0	0	0	0	0.01954	0	6897	0.5042
chr22_22478098_22478432	1	0	0	0	0	0	0	0	0	0	0	0	0	0.14083	0	87355	0.4401
chr22_24255997_24256450	1	53	15.01007	0	0	0	0	10.06704	0	0	0	0	1	0.00446	0.76	6741	0.6600
chr22_27028638_27029036	1	26	40.18912	0	0	12.57576	0.77	6.58730	0	0	1	0	1	0.08201	0	10691	0.4723
chr22_29548778_29549084	1	9	40.17564	0	0	0	0	7.23645	0	0	0	0	0	0.05784	0	10760	0.4705
chr22_32291389_32291694	1	15	36.66952	0	0	5.73505	0.37	9.80206	0	0	1	950	1	0.00494	0	1926	0.4262
chr22_35528321_35528338	1	0	0	0	0	0	0	0	0	0	0	0	0	0.48406	0	9667	0.1176
chr22_37638328_37638951	1	55	32.57032	0	0	9.47508	0.59	15.82761	0	0	1	1000	1	0.09430	0	1337	0.5682
chr22_37655075_37655389	1	7	0	0	0	3.82337	0.45	4.76788	0	0	0	0	0	0.05938	0	14586	0.4777
chr22_39570081_39570473	1	10	0	0	0	5.69171	0	0	0	0	0	0	0	0.00297	0	21401	0.5382
chr22_39679510_39679847	1	100	12.71026	0	0	24.71841	0	0	0	0	1	977	1	0.42280	0	9145	0.6913
chr22_40228787_40228973	1	22	35.07583	0	0	5.64452	0.40	8.51271	0	0	0	0	1	0.00594	0	60821	0.5053
chr22_40384673_40384943	1	25	7.45345	0	0	7.38662	0.71	0	0	0	1	0	1	0.00770	0	6009	0.5888
chr22_41047729_41047883	1	45	62.34730	0	0	0	0.22	25.93662	0	0	0	0	1	0.00375	0	15022	0.5194
chr22_41417973_41418366	1	37	24.88500	0	0	0	0.25	10.94979	0	0	1	0	1	0.06442	0.84	55768	0.7175
chr22_41809427_41810696	1	43	14.73447	0	0	6.90118	0.29	16.68841	0	0	1	945	1	0.03581	0.92	16241	0.6713
chr22_41844337_41844774	1	40	31.38722	0	0	0	0.33	19.69898	0	0	1	941	1	0.26665	0	1309	0.5926
chr22_46480881_46481264	1	33	23.91998	0	0	8.93912	0.36	15.87443	0	0	1	1000	1	0.19666	0	612	0.6475
chr22_50747003_50747284	1	28	2.87594	0	0	5.22083	0	0	0	0	1	0	1	0.00346	0	946	0.6548
chr3_4781579_4781854	1	44	12.22317	0	0	14.70610	0.83	6.43565	0	0	0	0	0	0.02097	0	11420	0.4581
chr3_4909917_4910799	1	226	33.71754	0	0	9.38068	0.33	18.89183	0	0	1	930	1	0.07953	0.88	11477	0.6507
chr3_5028534_5029013	1	196	14.15099	0	0	8.62936	0.39	13.46964	0	0	1	980	1	0.49827	0.75	6617	0.6701
chr3_5030402_5030899	1	13	36.17926	0	0	13.94757	0	0	0	0	1	0	1	0.00795	0	8485	0.5452
chr3_5052861_5053708	1	166	9.66715	0	0	8.86017	0.75	3.03216	36.1619686093618	0	1	1000	1	0.22066	0	30944	0.5312
chr3_5054958_5055470	1	59	8.29450	0	0	6.55279	0	0	0	0	0	0	1	0.15405	0	33041	0.5527
chr3_5061219_5061509	1	69	7.65324	0	0	11.85573	0.76	0	38.7335934842035	0	0	0	1	0.00225	0	39302	0.5103
chr3_5065036_5065378	1	51	18.99903	0	0	8.73706	0.64	4.84828	0	0	1	977	1	0.43477	0	43119	0.5029
chr3_5808139_5808532	1	0	0	0	0	11.79044	0	0	0	0	0	0	1	0.01144	0	195996	0.3435
chr3_6573697_6574039	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00281	0	24229	0.3567
chr3_9422978_9423353	1	0	0	0	6.69529	0	0	0	0	0	0	0	0	0.12840	0	1246	0.3226
chr3_10402355_10402452	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00081	0	24370	0.4742
chr3_13035460_13035932	1	99	21.75126	0	0	0	0.38	20.01026	0	0	0	973	1	0.24074	0.99	694	0.8262
chr3_13325256_13325344	1	67	0	0	0	4.60065	0.39	10.14912	0	0	0	0	1	0.00201	0	57297	0.5681
chr3_13493281_13493606	1	89	9.43181	0	0	0	0.34	10.71832	0	0	0	0	0	0.09641	0	27617	0.5507
chr3_18237686_18238028	1	0	0	0	0	0	0	0	0	0	0	0	0	0.02936	0	154995	0.3157
chr3_18580242_18580387	1	0	0	0	0	0	0	0	0	0	0	0	0	0.34452	0	11578	0.3793
chr3_25790563_25790933	1	0	0	0	3.90339	0	0	0	0	0	0	0	0	0.00405	0	12725	0.3270
chr3_36953847_36954333	1	21	5.90396	0	0	3.81027	0.48	4.18370	0	1	1	0	1	0.01310	0	3837	0.4218
chr3_37901883_37902306	1	117	5.43315	0	0	8.01432	0.38	7.83539	0	0	0	901	1	0.11935	0.85	905	0.6832
chr3_38144034_38144304	1	0	0	0	0	0	0	0	0	0	0	0	0	0.02363	0	6996	0.4592
chr3_40341288_40341806	1	32	24.41460	0	0	4.96798	0.47	5.58245	0	0	0	0	0	0.36454	0	9368	0.4131
chr3_42220925_42221235	1	37	23.03622	0	0	12.43886	0.70	5.41476	0	0	0	0	1	0.07872	0	19221	0.4870
chr3_45147419_45147607	1	22	19.94394	0	0	6.29568	0.51	0	0	0	1	0	1	0.02636	0	33480	0.4734
chr3_45209101_45209416	1	72	7.65598	0	0	9.52458	0.60	6.44527	0	0	1	0	1	0.01510	0	21186	0.5269
chr3_45315271_45315676	1	37	43.30184	0	0	16.13107	0.76	5.12678	0	0	1	0	1	0.00231	0	47500	0.4592
chr3_47704557_47705253	1	0	0	0	0	0	0	0	0	0	0	0	0	0.09977	0	14602	0.4870
chr3_58336517_58336871	1	7	0	0	0	7.18965	0	0	0	0	1	0	1	0.02020	0	17484	0.4067
chr3_65013149_65013388	1	0	0	0	0	0	0	0	0	0	0	0	0	0.05441	0	147244	0.4769
chr3_71465988_71466289	1	20	0	0	0	0	0	3.77651	0	0	0	924	1	0.00309	0	56076	0.4318
chr3_72135635_72136114	1	43	13.79454	0	0	9.86760	0	0	46.79540350379	0	0	0	1	0.01425	0	13149	0.4885
chr3_80820355_80820528	1	10	23.98084	0	0	0	0	9.25381	0	0	0	0	1	0.00310	0	6307	0.4855
chr3_101353542_101353691	1	14	21.52579	0	0	0	0.25	10.35736	0	0	0	0	0	0.43530	0	25076	0.5167
chr3_107843189_107843582	1	0	21.40343	0	0	6.32061	0.48	9.13617	0	0	1	0	1	0.01898	0	1085	0.4351
chr3_120493479_120494008	1	0	0	0	0	0	0	0	0	0	0	931	1	0.03553	0	31638	0.4328
chr3_125709142_125709481	1	33	0	0	0	0	0	10.66285	0	0	1	970	1	0.13864	0.85	14675	0.6548
chr3_126701397_126702091	1	82	12.20269	0	0	0	0.31	11.90194	0	0	0	956	1	0.30467	0.97	5345	0.7867
chr3_128134219_128134423	1	16	50.65433	0	0	11.18889	0.59	7.93160	0	0	1	0	1	0.04322	0	48013	0.6176
chr3_128134820_128135360	1	45	50.65433	0	0	11.18889	0.59	7.93160	37.9092074192295	0	1	876	1	0.12272	0	47076	0.6796
chr3_128135736_128135843	1	35	50.65433	0	0	5.80202	0.59	7.93160	0	0	0	0	1	0.00670	0	46593	0.6074
chr3_128216520_128216923	1	39	19.45764	0	0	12.81025	0.55	10.66285	0	0	1	983	1	0.57169	0.82	4491	0.7220
chr3_128958880_128959235	1	0	4.08940	0	0	9.54602	0	0	0	0	1	0	1	0.00637	0	9213	0.4873
chr3_129167159_129167354	1	32	6.89351	0	0	0	0	5.53692	0	0	0	0	0	0.17082	0	1358	0.4307
chr3_138582294_138582582	1	24	17.16706	0	0	8.59588	0.73	3.17171	0	0	1	877	1	0.02731	0	28513	0.5034
chr3_138594717_138594956	1	33	45.33337	0	0	5.68505	0.43	7.43067	0	0	0	977	0	0.37094	0	40936	0.4435
chr3_143352573_143352896	1	0	0	0	0	0	0	0	0	0	0	0	0	0.20647	0	64095	0.3281
chr3_151923088_151923367	1	8	14.59323	0	0	0	0	7.44921	0	0	1	975	1	0.01177	0	38249	0.3763
chr3_152313972_152314194	1	17	29.01980	0	0	10.20428	0.58	7.49509	0	0	0	0	1	0.25369	0	51740	0.4189
chr3_155316441_155316741	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00338	0	77087	0.3733
chr3_156202207_156202259	1	0	10.14464	0	0	4.49875	0.65	2.38458	0	0	0	968	1	0.59527	0	26940	0.4615
chr3_171678764_171678932	1	42	14.19116	0	0	4.86860	0.54	4.18370	0	0	1	0	1	0.22135	0	60233	0.5952
chr3_173650294_173650720	1	0	0	0	0	0	0	0	0	0	0	0	0	0.04151	0	11707	0.3849
chr3_177076157_177076922	1	39	54.24872	0	0	13.59304	0.61	9.17268	0	0	1	827	1	0.05956	0	9202	0.5176
chr3_178983793_178983839	1	61	13.08287	0	0	8.99180	0.72	6.01454	0	0	0	0	0	0.00150	0	920	0.4347
chr3_183079075_183079309	1	9	4.59859	0	0	3.76528	0	0	0	0	0	0	0	0.27388	0	38972	0.4529
chr3_193859199_193859624	1	105	25.58971	0	0	0	0.76	9.02455	0	0	1	896	1	0.86492	0.94	5262	0.7623
chr3_194898663_194899282	1	44	20.09914	0	0	11.92319	0.59	8.41989	0	0	0	0	0	0.03772	0	2260	0.4491
chr3_196064212_196064579	1	123	65.64352	0	0	0	0.14	25.04790	0	0	0	0	0	0.08309	0	665	0.5149
chr3_196255741_196255873	1	111	11.48918	0	0	0	0.25	17.83613	0	0	0	0	1	0.01812	0.85	13503	0.8106
chr3_196696811_196697020	1	88	23.07668	0	0	0	0.51	15.64629	0	0	0	0	1	0.04769	0.98	879	0.8181
chr4_991255_991645	1	91	8.33222	0	0	0	0	7.53560	0	0	1	0	1	0.01058	0.84	1852	0.7743
chr4_1037465_1037841	1	114	33.65492	0	0	20.22173	0.79	5.49809	0	0	1	0	1	0.01138	0	14374	0.6702
chr4_2403922_2404158	1	90	0	0	0	9.00118	0.34	7.35155	0	0	1	0	1	0.03945	0	4234	0.6694
chr4_6592942_6593078	1	0	0	0	0	4.70660	0	0	0	0	0	0	1	0.00650	0	13896	0.5661
chr4_6732429_6732641	1	76	23.77504	0	0	0	0.69	4.85936	0	0	1	902	1	0.04691	0	14587	0.5094
chr4_6734442_6734743	1	76	23.77504	0	0	8.76222	0.69	4.74701	0	0	1	0	1	0.04037	0	16600	0.6212
chr4_6918330_6918775	1	35	19.76908	0	0	8.85133	0.59	10.83036	0	0	1	938	1	0.00169	0	6355	0.5146
chr4_10182678_10183260	1	51	51.18863	0	0	16.40100	0.80	12.73150	0	0	1	0	1	0.01208	0	64104	0.4484
chr4_10184786_10184981	1	61	51.18863	0	0	8.69539	0.76	12.73150	0	0	0	0	0	0.03848	0	66212	0.4923
